#name	source
ENSMUST00000142109	lincRNA
ENSMUST00000130264	lincRNA
ENSMUST00000083491	miRNA
ENSMUST00000119785	processed_pseudogene
ENSMUST00000041758	protein_coding
ENSMUST00000117698	processed_pseudogene
ENSMUST00000119925	processed_pseudogene
ENSMUST00000117758	processed_pseudogene
ENSMUST00000071515	processed_pseudogene
ENSMUST00000168697	transcribed_processed_pseudogene
ENSMUST00000033581	protein_coding
ENSMUST00000113573	protein_coding
ENSMUST00000143361	retained_intron
ENSMUST00000138765	retained_intron
ENSMUST00000127221	nonsense_mediated_decay
ENSMUST00000141609	processed_transcript
ENSMUST00000122729	snRNA
ENSMUST00000155445	retained_intron
ENSMUST00000142235	retained_intron
ENSMUST00000116081	processed_pseudogene
ENSMUST00000146193	retained_intron
ENSMUST00000123174	retained_intron
ENSMUST00000122626	snRNA
ENSMUST00000128968	protein_coding
ENSMUST00000134507	protein_coding
ENSMUST00000150914	protein_coding
ENSMUST00000134381	protein_coding
ENSMUST00000154866	protein_coding
ENSMUST00000133543	retained_intron
ENSMUST00000101305	protein_coding
ENSMUST00000137453	protein_coding
ENSMUST00000130980	protein_coding
ENSMUST00000126345	processed_transcript
ENSMUST00000151689	protein_coding
ENSMUST00000033583	protein_coding
ENSMUST00000113566	protein_coding
ENSMUST00000139421	protein_coding
ENSMUST00000033582	protein_coding
ENSMUST00000152398	processed_transcript
ENSMUST00000155377	retained_intron
ENSMUST00000113557	protein_coding
ENSMUST00000055941	protein_coding
ENSMUST00000134363	processed_transcript
ENSMUST00000133875	retained_intron
ENSMUST00000139380	retained_intron
ENSMUST00000040065	protein_coding
ENSMUST00000121548	processed_pseudogene
ENSMUST00000081593	protein_coding
ENSMUST00000135949	nonsense_mediated_decay
ENSMUST00000133559	retained_intron
ENSMUST00000055497	protein_coding
ENSMUST00000113495	protein_coding
ENSMUST00000134547	protein_coding
ENSMUST00000091282	protein_coding
ENSMUST00000120065	unprocessed_pseudogene
ENSMUST00000117862	processed_pseudogene
ENSMUST00000118940	unprocessed_pseudogene
ENSMUST00000120795	unprocessed_pseudogene
ENSMUST00000122015	unprocessed_pseudogene
ENSMUST00000039447	protein_coding
ENSMUST00000137507	retained_intron
ENSMUST00000127796	processed_transcript
ENSMUST00000151745	retained_intron
ENSMUST00000149331	protein_coding
ENSMUST00000138724	protein_coding
ENSMUST00000140707	protein_coding
ENSMUST00000113480	protein_coding
ENSMUST00000064892	protein_coding
ENSMUST00000101296	protein_coding
ENSMUST00000101297	protein_coding
ENSMUST00000082619	snRNA
ENSMUST00000119803	processed_pseudogene
ENSMUST00000118167	processed_pseudogene
ENSMUST00000117308	processed_pseudogene
ENSMUST00000118513	processed_pseudogene
ENSMUST00000083799	snRNA
ENSMUST00000116730	miRNA
ENSMUST00000117216	processed_pseudogene
ENSMUST00000120366	processed_pseudogene
ENSMUST00000117581	processed_pseudogene
ENSMUST00000062010	protein_coding
ENSMUST00000060576	protein_coding
ENSMUST00000150494	protein_coding
ENSMUST00000118666	protein_coding
ENSMUST00000053375	protein_coding
ENSMUST00000147521	protein_coding
ENSMUST00000167673	protein_coding
ENSMUST00000125676	protein_coding
ENSMUST00000180182	protein_coding
ENSMUST00000137107	protein_coding
ENSMUST00000067249	protein_coding
ENSMUST00000119416	processed_pseudogene
ENSMUST00000118567	processed_pseudogene
ENSMUST00000101294	protein_coding
ENSMUST00000118820	protein_coding
ENSMUST00000120971	protein_coding
ENSMUST00000117310	protein_coding
ENSMUST00000138031	processed_transcript
ENSMUST00000120468	processed_pseudogene
ENSMUST00000156709	processed_transcript
ENSMUST00000178838	protein_coding
ENSMUST00000118345	processed_pseudogene
ENSMUST00000122189	processed_pseudogene
ENSMUST00000033591	protein_coding
ENSMUST00000119039	processed_pseudogene
ENSMUST00000142024	processed_transcript
ENSMUST00000139758	transcribed_processed_pseudogene
ENSMUST00000172682	nonsense_mediated_decay
ENSMUST00000168174	protein_coding
ENSMUST00000118986	protein_coding
ENSMUST00000068451	protein_coding
ENSMUST00000168403	protein_coding
ENSMUST00000120722	protein_coding
ENSMUST00000101292	protein_coding
ENSMUST00000143975	protein_coding
ENSMUST00000144695	protein_coding
ENSMUST00000167154	protein_coding
ENSMUST00000101290	protein_coding
ENSMUST00000155294	protein_coding
ENSMUST00000122293	processed_pseudogene
ENSMUST00000120797	processed_pseudogene
ENSMUST00000121068	processed_pseudogene
ENSMUST00000178160	protein_coding
ENSMUST00000150434	protein_coding
ENSMUST00000041866	nonsense_mediated_decay
ENSMUST00000144521	nonsense_mediated_decay
ENSMUST00000134434	retained_intron
ENSMUST00000101283	protein_coding
ENSMUST00000153212	lincRNA
ENSMUST00000144421	lincRNA
ENSMUST00000123040	lincRNA
ENSMUST00000131640	lincRNA
ENSMUST00000145250	retained_intron
ENSMUST00000152089	lincRNA
ENSMUST00000151166	lincRNA
ENSMUST00000118414	processed_pseudogene
ENSMUST00000124329	lincRNA
ENSMUST00000120648	processed_pseudogene
ENSMUST00000033597	protein_coding
ENSMUST00000104464	snRNA
ENSMUST00000082640	snRNA
ENSMUST00000033598	protein_coding
ENSMUST00000133614	processed_transcript
ENSMUST00000126097	processed_transcript
ENSMUST00000157673	misc_RNA
ENSMUST00000119007	processed_pseudogene
ENSMUST00000139259	protein_coding
ENSMUST00000060013	protein_coding
ENSMUST00000117840	processed_pseudogene
ENSMUST00000117365	processed_pseudogene
ENSMUST00000118899	processed_pseudogene
ENSMUST00000122296	processed_pseudogene
ENSMUST00000121921	processed_pseudogene
ENSMUST00000117208	processed_pseudogene
ENSMUST00000083973	snRNA
ENSMUST00000078229	protein_coding
ENSMUST00000101282	protein_coding
ENSMUST00000075226	protein_coding
ENSMUST00000065976	protein_coding
ENSMUST00000096348	protein_coding
ENSMUST00000113428	protein_coding
ENSMUST00000082034	protein_coding
ENSMUST00000137712	protein_coding
ENSMUST00000138645	protein_coding
ENSMUST00000123213	protein_coding
ENSMUST00000128819	protein_coding
ENSMUST00000123102	nonsense_mediated_decay
ENSMUST00000132319	protein_coding
ENSMUST00000123951	protein_coding
ENSMUST00000156639	protein_coding
ENSMUST00000113422	protein_coding
ENSMUST00000038472	protein_coding
ENSMUST00000119729	processed_pseudogene
ENSMUST00000120202	processed_pseudogene
ENSMUST00000118673	processed_pseudogene
ENSMUST00000131304	protein_coding
ENSMUST00000120304	processed_pseudogene
ENSMUST00000130247	protein_coding
ENSMUST00000038546	protein_coding
ENSMUST00000118081	processed_pseudogene
ENSMUST00000152343	protein_coding
ENSMUST00000164272	protein_coding
ENSMUST00000132037	protein_coding
ENSMUST00000119106	processed_pseudogene
ENSMUST00000026599	protein_coding
ENSMUST00000154378	retained_intron
ENSMUST00000113415	protein_coding
ENSMUST00000124335	protein_coding
ENSMUST00000026601	protein_coding
ENSMUST00000118325	processed_pseudogene
ENSMUST00000120930	processed_pseudogene
ENSMUST00000026602	protein_coding
ENSMUST00000113412	protein_coding
ENSMUST00000151972	retained_intron
ENSMUST00000113409	protein_coding
ENSMUST00000071814	protein_coding
ENSMUST00000122805	protein_coding
ENSMUST00000039887	protein_coding
ENSMUST00000118643	processed_pseudogene
ENSMUST00000121131	processed_pseudogene
ENSMUST00000118270	processed_pseudogene
ENSMUST00000118721	processed_pseudogene
ENSMUST00000117144	processed_pseudogene
ENSMUST00000119709	processed_pseudogene
ENSMUST00000119482	processed_pseudogene
ENSMUST00000137765	lincRNA
ENSMUST00000120347	processed_pseudogene
ENSMUST00000026607	protein_coding
ENSMUST00000113388	protein_coding
ENSMUST00000153417	processed_transcript
ENSMUST00000135821	processed_transcript
ENSMUST00000083576	miRNA
ENSMUST00000133469	processed_transcript
ENSMUST00000121476	processed_pseudogene
ENSMUST00000113380	protein_coding
ENSMUST00000113379	protein_coding
ENSMUST00000113378	protein_coding
ENSMUST00000146539	retained_intron
ENSMUST00000113382	protein_coding
ENSMUST00000067219	protein_coding
ENSMUST00000141552	processed_transcript
ENSMUST00000116778	snRNA
ENSMUST00000123974	processed_transcript
ENSMUST00000157140	snoRNA
ENSMUST00000121909	processed_pseudogene
ENSMUST00000121311	processed_pseudogene
ENSMUST00000117448	processed_pseudogene
ENSMUST00000116079	processed_pseudogene
ENSMUST00000113371	protein_coding
ENSMUST00000040504	protein_coding
ENSMUST00000133447	protein_coding
ENSMUST00000121858	processed_pseudogene
ENSMUST00000120701	processed_pseudogene
ENSMUST00000117170	processed_pseudogene
ENSMUST00000120046	processed_pseudogene
ENSMUST00000118213	processed_pseudogene
ENSMUST00000059509	protein_coding
ENSMUST00000062695	protein_coding
ENSMUST00000135444	lincRNA
ENSMUST00000119757	processed_pseudogene
ENSMUST00000118664	processed_pseudogene
ENSMUST00000119458	processed_pseudogene
ENSMUST00000122351	processed_pseudogene
ENSMUST00000158845	snRNA
ENSMUST00000120015	processed_pseudogene
ENSMUST00000118182	processed_pseudogene
ENSMUST00000122435	processed_pseudogene
ENSMUST00000119265	processed_pseudogene
ENSMUST00000121948	processed_pseudogene
ENSMUST00000104840	miRNA
ENSMUST00000117067	processed_pseudogene
ENSMUST00000082617	snRNA
ENSMUST00000101269	protein_coding
ENSMUST00000118616	protein_coding
ENSMUST00000157893	snoRNA
ENSMUST00000129517	processed_pseudogene
ENSMUST00000120839	processed_pseudogene
ENSMUST00000122446	protein_coding
ENSMUST00000118153	processed_pseudogene
ENSMUST00000120011	processed_pseudogene
ENSMUST00000118273	processed_pseudogene
ENSMUST00000120803	processed_pseudogene
ENSMUST00000117576	processed_pseudogene
ENSMUST00000118872	processed_pseudogene
ENSMUST00000119412	processed_pseudogene
ENSMUST00000121904	processed_pseudogene
ENSMUST00000120166	processed_pseudogene
ENSMUST00000120747	processed_pseudogene
ENSMUST00000117853	processed_pseudogene
ENSMUST00000121037	processed_pseudogene
ENSMUST00000072518	protein_coding
ENSMUST00000073857	protein_coding
ENSMUST00000119502	processed_pseudogene
ENSMUST00000120650	processed_pseudogene
ENSMUST00000157688	snoRNA
ENSMUST00000152079	lincRNA
ENSMUST00000040961	protein_coding
ENSMUST00000113366	protein_coding
ENSMUST00000117075	processed_pseudogene
ENSMUST00000120258	processed_pseudogene
ENSMUST00000121760	processed_pseudogene
ENSMUST00000120198	processed_pseudogene
ENSMUST00000113358	protein_coding
ENSMUST00000050239	protein_coding
ENSMUST00000113364	protein_coding
ENSMUST00000122050	protein_coding
ENSMUST00000111079	processed_pseudogene
ENSMUST00000120283	processed_pseudogene
ENSMUST00000155223	nonsense_mediated_decay
ENSMUST00000118864	processed_pseudogene
ENSMUST00000118719	processed_pseudogene
ENSMUST00000104247	snoRNA
ENSMUST00000121935	processed_pseudogene
ENSMUST00000157091	scaRNA
ENSMUST00000122244	processed_pseudogene
ENSMUST00000117112	processed_pseudogene
ENSMUST00000157914	snoRNA
ENSMUST00000118056	processed_pseudogene
ENSMUST00000119556	processed_pseudogene
ENSMUST00000120256	processed_pseudogene
ENSMUST00000157639	snRNA
ENSMUST00000117616	processed_pseudogene
ENSMUST00000119859	processed_pseudogene
ENSMUST00000119642	processed_pseudogene
ENSMUST00000079490	protein_coding
ENSMUST00000133704	processed_pseudogene
ENSMUST00000119309	processed_pseudogene
ENSMUST00000165345	protein_coding
ENSMUST00000113343	protein_coding
ENSMUST00000153946	processed_transcript
ENSMUST00000149445	processed_transcript
ENSMUST00000113348	protein_coding
ENSMUST00000139733	processed_transcript
ENSMUST00000169445	protein_coding
ENSMUST00000180281	lincRNA
ENSMUST00000171714	protein_coding
ENSMUST00000179916	protein_coding
ENSMUST00000143622	lincRNA
ENSMUST00000178172	processed_pseudogene
ENSMUST00000179135	lincRNA
ENSMUST00000179261	lincRNA
ENSMUST00000179382	processed_pseudogene
ENSMUST00000178457	protein_coding
ENSMUST00000149500	lincRNA
ENSMUST00000178553	protein_coding
ENSMUST00000179414	processed_pseudogene
ENSMUST00000178148	protein_coding
ENSMUST00000179723	lincRNA
ENSMUST00000121168	processed_pseudogene
ENSMUST00000094491	protein_coding
ENSMUST00000179239	processed_pseudogene
ENSMUST00000179529	lincRNA
ENSMUST00000178427	processed_pseudogene
ENSMUST00000178471	protein_coding
ENSMUST00000177683	lincRNA
ENSMUST00000179020	processed_pseudogene
ENSMUST00000177942	protein_coding
ENSMUST00000179359	lincRNA
ENSMUST00000179420	processed_pseudogene
ENSMUST00000178608	lincRNA
ENSMUST00000179567	processed_pseudogene
ENSMUST00000178121	protein_coding
ENSMUST00000178416	protein_coding
ENSMUST00000179067	processed_pseudogene
ENSMUST00000178390	lincRNA
ENSMUST00000178365	processed_pseudogene
ENSMUST00000178004	protein_coding
ENSMUST00000177724	lincRNA
ENSMUST00000179356	processed_pseudogene
ENSMUST00000178144	lincRNA
ENSMUST00000123136	lincRNA
ENSMUST00000118529	processed_pseudogene
ENSMUST00000178952	protein_coding
ENSMUST00000123508	lincRNA
ENSMUST00000121069	unprocessed_pseudogene
ENSMUST00000117980	processed_pseudogene
ENSMUST00000120966	processed_pseudogene
ENSMUST00000081074	protein_coding
ENSMUST00000157657	snoRNA
ENSMUST00000117443	processed_pseudogene
ENSMUST00000117248	processed_pseudogene
ENSMUST00000121780	processed_pseudogene
ENSMUST00000096332	protein_coding
ENSMUST00000158747	snRNA
ENSMUST00000051530	protein_coding
ENSMUST00000158142	misc_RNA
ENSMUST00000122289	processed_pseudogene
ENSMUST00000052500	protein_coding
ENSMUST00000104665	snRNA
ENSMUST00000117105	processed_pseudogene
ENSMUST00000121299	processed_pseudogene
ENSMUST00000118741	processed_pseudogene
ENSMUST00000126139	transcribed_processed_pseudogene
ENSMUST00000116769	miRNA
ENSMUST00000083964	snRNA
ENSMUST00000122848	lincRNA
ENSMUST00000158659	snoRNA
ENSMUST00000157358	misc_RNA
ENSMUST00000121262	processed_pseudogene
ENSMUST00000118693	processed_pseudogene
ENSMUST00000121551	processed_pseudogene
ENSMUST00000127577	retained_intron
ENSMUST00000167619	protein_coding
ENSMUST00000143668	retained_intron
ENSMUST00000037854	protein_coding
ENSMUST00000155333	retained_intron
ENSMUST00000113320	protein_coding
ENSMUST00000133457	processed_transcript
ENSMUST00000120343	processed_pseudogene
ENSMUST00000117820	processed_pseudogene
ENSMUST00000117258	processed_pseudogene
ENSMUST00000121102	processed_pseudogene
ENSMUST00000103852	miRNA
ENSMUST00000104191	snoRNA
ENSMUST00000117055	processed_pseudogene
ENSMUST00000118716	processed_pseudogene
ENSMUST00000121626	processed_pseudogene
ENSMUST00000118379	processed_pseudogene
ENSMUST00000119209	processed_pseudogene
ENSMUST00000117325	processed_pseudogene
ENSMUST00000158503	snoRNA
ENSMUST00000104440	snoRNA
ENSMUST00000157401	misc_RNA
ENSMUST00000121012	processed_pseudogene
ENSMUST00000117111	processed_pseudogene
ENSMUST00000120761	processed_pseudogene
ENSMUST00000121561	processed_pseudogene
ENSMUST00000157796	misc_RNA
ENSMUST00000121247	processed_pseudogene
ENSMUST00000167944	protein_coding
ENSMUST00000149154	protein_coding
ENSMUST00000060309	protein_coding
ENSMUST00000033602	protein_coding
ENSMUST00000087557	protein_coding
ENSMUST00000176718	protein_coding
ENSMUST00000176641	protein_coding
ENSMUST00000177468	processed_transcript
ENSMUST00000130431	processed_transcript
ENSMUST00000033606	protein_coding
ENSMUST00000113304	protein_coding
ENSMUST00000113297	protein_coding
ENSMUST00000033608	protein_coding
ENSMUST00000113294	protein_coding
ENSMUST00000174091	processed_transcript
ENSMUST00000174542	protein_coding
ENSMUST00000122108	processed_pseudogene
ENSMUST00000113287	protein_coding
ENSMUST00000033609	protein_coding
ENSMUST00000113286	protein_coding
ENSMUST00000148080	processed_transcript
ENSMUST00000149658	retained_intron
ENSMUST00000144483	protein_coding
ENSMUST00000156778	protein_coding
ENSMUST00000136510	protein_coding
ENSMUST00000175431	miRNA
ENSMUST00000033610	protein_coding
ENSMUST00000113275	protein_coding
ENSMUST00000159259	protein_coding
ENSMUST00000162833	protein_coding
ENSMUST00000159231	protein_coding
ENSMUST00000033611	protein_coding
ENSMUST00000148722	processed_transcript
ENSMUST00000064476	protein_coding
ENSMUST00000128115	nonsense_mediated_decay
ENSMUST00000087541	protein_coding
ENSMUST00000145066	retained_intron
ENSMUST00000113252	protein_coding
ENSMUST00000087540	protein_coding
ENSMUST00000037687	protein_coding
ENSMUST00000081064	protein_coding
ENSMUST00000101251	protein_coding
ENSMUST00000129782	protein_coding
ENSMUST00000144678	processed_transcript
ENSMUST00000125604	processed_transcript
ENSMUST00000113228	protein_coding
ENSMUST00000153424	protein_coding
ENSMUST00000113224	protein_coding
ENSMUST00000113226	protein_coding
ENSMUST00000142146	processed_transcript
ENSMUST00000000228	retained_intron
ENSMUST00000009740	protein_coding
ENSMUST00000113223	protein_coding
ENSMUST00000131311	processed_transcript
ENSMUST00000094550	processed_pseudogene
ENSMUST00000157650	snRNA
ENSMUST00000054213	protein_coding
ENSMUST00000033617	protein_coding
ENSMUST00000113213	protein_coding
ENSMUST00000132664	retained_intron
ENSMUST00000117590	processed_pseudogene
ENSMUST00000150245	processed_transcript
ENSMUST00000128333	processed_transcript
ENSMUST00000113211	protein_coding
ENSMUST00000172023	retained_intron
ENSMUST00000170828	nonsense_mediated_decay
ENSMUST00000149857	retained_intron
ENSMUST00000169457	retained_intron
ENSMUST00000152266	retained_intron
ENSMUST00000033621	protein_coding
ENSMUST00000153024	protein_coding
ENSMUST00000074950	protein_coding
ENSMUST00000113203	protein_coding
ENSMUST00000113202	protein_coding
ENSMUST00000050331	protein_coding
